candidate_id,kind,params,complexity,train_accuracy,train_macro_f1,train_balanced_accuracy,train_recall_range,val_accuracy,val_macro_f1,val_balanced_accuracy,val_recall_range,val_min_recall
106,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.8235294117647058,0.8220497876569982,0.8235294117647058,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
107,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.8382352941176471,0.8367556700099394,0.8382352941176471,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
108,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.8235294117647058,0.8220497876569982,0.8235294117647058,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
109,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.8235294117647058,0.8220497876569982,0.8235294117647058,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
110,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 150, 10], ""arr"": null, ""nsr"": null}",1,0.8529411764705882,0.8510413842956537,0.8529411764705882,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
111,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8235294117647058,0.8212229366463237,0.8235294117647058,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
112,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8382352941176471,0.8362251547735419,0.8382352941176471,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
113,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8529411764705882,0.8510413842956537,0.8529411764705882,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
114,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8382352941176471,0.8362251547735419,0.8382352941176471,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
115,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8382352941176471,0.8362251547735419,0.8382352941176471,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
116,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [27, 0, 50, 10], ""arr"": null, ""nsr"": null}",1,0.8235294117647058,0.8223362658846529,0.8235294117647058,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
117,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7930581910183427,0.7941176470588235,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
118,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [27, 0, 50, 10], ""arr"": null, ""nsr"": null}",2,0.8088235294117647,0.807764073371284,0.8088235294117647,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
119,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": null, ""nsr"": null}",2,0.8235294117647058,0.8223362658846529,0.8235294117647058,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
120,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": null, ""nsr"": null}",2,0.8088235294117647,0.807764073371284,0.8088235294117647,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
121,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": null, ""nsr"": null}",2,0.8088235294117647,0.807764073371284,0.8088235294117647,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
122,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [27, 0, 150, 5], ""arr"": null, ""nsr"": null}",1,0.8088235294117647,0.8077094231328101,0.8088235294117647,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
123,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7787724767326285,0.7794117647058824,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
124,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [27, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7932958618442489,0.7941176470588235,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
125,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.8088235294117647,0.8077094231328101,0.8088235294117647,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
126,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7932958618442489,0.7941176470588235,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
127,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7932958618442489,0.7941176470588235,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
128,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [27, 0, 150, 10], ""arr"": null, ""nsr"": null}",1,0.8235294117647058,0.8223362658846529,0.8235294117647058,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
129,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7930581910183427,0.7941176470588235,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
130,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [27, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8088235294117647,0.807764073371284,0.8088235294117647,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
131,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8235294117647058,0.8223362658846529,0.8235294117647058,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
132,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8088235294117647,0.807764073371284,0.8088235294117647,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
133,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8088235294117647,0.807764073371284,0.8088235294117647,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
134,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [28, 0, 150, 10], ""arr"": null, ""nsr"": null}",1,0.8088235294117647,0.8077094231328101,0.8088235294117647,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
135,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7787724767326285,0.7794117647058824,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
136,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [28, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7932958618442489,0.7941176470588235,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
137,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.8088235294117647,0.8077094231328101,0.8088235294117647,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
138,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7932958618442489,0.7941176470588235,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
139,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7932958618442489,0.7941176470588235,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
140,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 30, 10], ""arr"": null, ""nsr"": null}",1,0.7941176470588235,0.7927985285795133,0.7941176470588236,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
141,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
142,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7785709096192968,0.7794117647058824,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
143,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7927985285795133,0.7941176470588236,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
144,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7785709096192968,0.7794117647058824,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
145,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7785709096192968,0.7794117647058824,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
146,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 150, 5], ""arr"": null, ""nsr"": null}",1,0.7941176470588235,0.7927985285795133,0.7941176470588236,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
147,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
148,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7785709096192968,0.7794117647058824,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
149,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7927985285795133,0.7941176470588236,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
150,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7785709096192968,0.7794117647058824,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
151,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7785709096192968,0.7794117647058824,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
152,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 150, 10], ""arr"": null, ""nsr"": null}",1,0.7941176470588235,0.7927985285795133,0.7941176470588236,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
153,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
154,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7785709096192968,0.7794117647058824,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
155,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7941176470588235,0.7927985285795133,0.7941176470588236,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
156,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7785709096192968,0.7794117647058824,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
157,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7785709096192968,0.7794117647058824,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
158,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 30, 10], ""arr"": null, ""nsr"": null}",1,0.7794117647058824,0.7775227460711331,0.7794117647058824,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
159,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.75,0.7494323961057832,0.75,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
160,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7635116015846066,0.7647058823529411,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
161,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7775227460711331,0.7794117647058824,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
162,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7635116015846066,0.7647058823529411,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
163,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7635116015846066,0.7647058823529411,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
164,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 150, 5], ""arr"": null, ""nsr"": null}",1,0.7794117647058824,0.7775227460711331,0.7794117647058824,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
165,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.75,0.7494323961057832,0.75,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
166,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7635116015846066,0.7647058823529411,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
167,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7775227460711331,0.7794117647058824,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
168,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7635116015846066,0.7647058823529411,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
169,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7635116015846066,0.7647058823529411,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
170,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 150, 10], ""arr"": null, ""nsr"": null}",1,0.7794117647058824,0.7775227460711331,0.7794117647058824,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
171,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.75,0.7494323961057832,0.75,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
172,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7635116015846066,0.7647058823529411,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
173,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7794117647058824,0.7775227460711331,0.7794117647058824,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
174,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7635116015846066,0.7647058823529411,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
175,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": null, ""nsr"": null}",2,0.7647058823529411,0.7635116015846066,0.7647058823529411,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
176,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": null, ""arr"": [8, 0, 0], ""nsr"": null}",1,0.6911764705882353,0.6866892911010558,0.6911764705882353,0.3529411764705882,0.84375,0.8352941176470589,0.84375,0.5,0.5
177,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": null, ""arr"": [8, 0, 0], ""nsr"": null}",2,0.6764705882352942,0.6714674758792406,0.6764705882352942,0.3529411764705882,0.875,0.8666666666666667,0.875,0.5,0.5
178,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": null, ""arr"": [8, 0, 0], ""nsr"": null}",2,0.6911764705882353,0.6866892911010558,0.6911764705882353,0.3529411764705882,0.875,0.8666666666666667,0.875,0.5,0.5
179,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": null, ""arr"": [8, 0, 0], ""nsr"": null}",2,0.6764705882352942,0.6714674758792406,0.6764705882352942,0.3529411764705882,0.84375,0.8352941176470589,0.84375,0.5,0.5
180,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 0, 0], ""nsr"": null}",2,0.7058823529411765,0.7042717086834734,0.7058823529411764,0.2941176470588235,0.84375,0.8352941176470589,0.84375,0.5,0.5
181,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 0, 0], ""nsr"": null}",3,0.6911764705882353,0.688655462184874,0.6911764705882353,0.2941176470588235,0.875,0.8666666666666667,0.875,0.5,0.5
182,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 0, 0], ""nsr"": null}",3,0.7058823529411765,0.7042717086834734,0.7058823529411764,0.2941176470588235,0.875,0.8666666666666667,0.875,0.5,0.5
183,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 0, 0], ""arr"": [8, 0, 0], ""nsr"": null}",3,0.6911764705882353,0.688655462184874,0.6911764705882353,0.2941176470588235,0.84375,0.8352941176470589,0.84375,0.5,0.5
184,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 0, 0], ""nsr"": null}",2,0.7205882352941176,0.721218487394958,0.7205882352941176,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
185,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 0, 0], ""nsr"": null}",3,0.7058823529411765,0.7052569303583502,0.7058823529411764,0.23529411764705876,0.875,0.8666666666666667,0.875,0.5,0.5
186,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 0, 0], ""nsr"": null}",3,0.7205882352941176,0.721218487394958,0.7205882352941176,0.23529411764705876,0.875,0.8666666666666667,0.875,0.5,0.5
187,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [14, 0, 5, 2], ""arr"": [8, 0, 0], ""nsr"": null}",3,0.7058823529411765,0.7052569303583502,0.7058823529411764,0.23529411764705876,0.84375,0.8352941176470589,0.84375,0.5,0.5
188,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [14, 0, 10, 5], ""arr"": [8, 0, 0], ""nsr"": null}",2,0.7352941176470589,0.7376498248202101,0.7352941176470589,0.17647058823529405,0.84375,0.8352941176470589,0.84375,0.5,0.5
189,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [8, 0, 0], ""nsr"": null}",3,0.7205882352941176,0.7213848039215687,0.7205882352941176,0.17647058823529405,0.875,0.8666666666666667,0.875,0.5,0.5
190,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [14, 0, 10, 5], ""arr"": [8, 0, 0], ""nsr"": null}",3,0.7352941176470589,0.7376498248202101,0.7352941176470589,0.17647058823529405,0.875,0.8666666666666667,0.875,0.5,0.5
